AC Technician - Scale 03,https://www.rozee.pk/shifa-tameer-e-millat-university-ac-technician-scale-03-islamabad-jobs-1560118?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560118&utm_campaign=ROZEE.PK_job_search,Shifa Tameer-e-Millat University,//www.rozee.pk/company/shifa-tameer-e-millat-university,Islamabad,N/A,6 views,Posted Recently,Null,"Safety Compliance,Troubleshooting,Installation Knowledge",Healthcare / Hospital / Medical,Maintenance/Repair,1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Matriculation/O-Level,Experienced Professional,2 Years,"Jan 02, 2025","Dec 26, 2024"
Administration Executive,https://www.rozee.pk/kale-administration-executive-islamabad-jobs-1560096?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560096&utm_campaign=ROZEE.PK_job_search,Kale,//www.rozee.pk/company/kale,Islamabad,"PKR. 60,000 - 70,000/Month",86 views,Posted 3 hours ago,Null,"Admin Operations Management,Admin Assistance,Admin Tasks Management,Accounts  Administration,Network Security Administration,Project Administration",Construction / Cement / Metals,Administration,1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Bachelors,Experienced Professional,N/A,"Jan 27, 2025","Dec 26, 2024"
Sales Executive,https://www.rozee.pk/iqbal-company-sales-executive-islamabad-jobs-1560090?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560090&utm_campaign=ROZEE.PK_job_search,Iqbal & Company,//www.rozee.pk/company/iqbal-company1,Islamabad,"PKR. 40,000 - 40,000/Month",51 views,Posted 3 hours ago,Null,"Communication Skills,Close Attention to Detail,Presentation Skills",Healthcare / Hospital / Medical,Sales & Business Development,2 Posts,First Shift (Day),Full Time/Permanent,Islamabad,Male,Bachelors,Entry Level,Fresh,"Jan 27, 2025","Dec 26, 2024"
Cafe Expert,https://www.rozee.pk/soft-law-firm-cafe-expert-islamabad-jobs-1559620?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559620&utm_campaign=ROZEE.PK_job_search,Soft Law Firm,//www.rozee.pk/company/soft-law-firm,Islamabad,"PKR. 35,000 - 50,000/Month",87 views,Posted 2 days ago,Null,"Attention To Cleanliness,Communication Skills,Adaptability Skills,Customer Service,Client Handling",Law Firms/Legal,Hotel/Restaurant Management,6 Posts,First Shift (Day),Full Time/Permanent,Islamabad,Female,Bachelors,Entry Level,Fresh,"Jan 25, 2025","Dec 24, 2024"
Manager - Climate Change,https://www.rozee.pk/aga-khan-foundation-pakistan-manager-climate-change-islamabad-jobs-1560062?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560062&utm_campaign=ROZEE.PK_job_search,Aga Khan Foundation (Pakistan),//www.rozee.pk/company/aga-khan-foundation-pakistan,Islamabad,N/A,215 views,Posted 3 hours ago,Null,"Energy Efficiency Consulting,Communication Skills,Coordination Skills",N.G.O./Social Services,Safety & Environment,1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Masters,Experienced Professional,N/A,"Jan 03, 2025","Dec 26, 2024"
Null,https://www.rozee.pk/riphah-international-university-senior-manager-finance-healthcare-islamabad-jobs-1560076?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560076&utm_campaign=ROZEE.PK_job_search,Null,Null,Null,N/A,Null,Null,Null,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Climate Change Officer,https://www.rozee.pk/aga-khan-foundation-pakistan-climate-change-officer-islamabad-jobs-1560080?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560080&utm_campaign=ROZEE.PK_job_search,Aga Khan Foundation (Pakistan),//www.rozee.pk/company/aga-khan-foundation-pakistan,Islamabad,"PKR. 150,000 - 450,000/Month",128 views,Posted 3 hours ago,Null,"Environmental System,Environment Monitoring,Climate Science",N.G.O./Social Services,Safety & Environment,1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Bachelors,Experienced Professional,N/A,"Jan 03, 2025","Dec 26, 2024"
Null,https://www.rozee.pk/whispering-pines-recovery-customer-service-officer-islamabad-jobs-1560028?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560028&utm_campaign=ROZEE.PK_job_search,Null,Null,Null,N/A,Null,Null,Null,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Accounts / Finance Intern,https://www.rozee.pk/punjab-oil-mills-limited-accounts-finance-intern-islamabad-jobs-1560060?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560060&utm_campaign=ROZEE.PK_job_search,Punjab Oil Mills Limited,//www.rozee.pk/company/punjab-oil-mills-limited,Islamabad,"PKR. 25,000 - 30,000/Month",70 views,Posted 3 hours ago,Null,"Report Management,Data Comparison,Financial Accounting",Fast Moving Consumer Goods (FMCG),"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Bachelors,Intern/Student,Fresh,"Jan 27, 2025","Dec 26, 2024"
Sales Specialist - Call Center,https://www.rozee.pk/arkhitech-sales-specialist-call-center-islamabad-lahore-jobs-1560044?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560044&utm_campaign=ROZEE.PK_job_search,Arkhitech,//www.rozee.pk/company/arkhitech,Multiple Cities,"PKR. 50,000 - 100,000/Month",34 views,Posted 3 hours ago,Null,"Fluent in English,Close Attention to Detail,Communication Skills",Information Technology,Sales & Business Development,4 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Lahore",No Preference,Bachelors,Entry Level,1 Year,"Jan 26, 2025","Dec 26, 2024"
Data Analyst,https://www.rozee.pk/topuppk-data-analyst-islamabad-jobs-1560040?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560040&utm_campaign=ROZEE.PK_job_search,TopupPk,//www.rozee.pk/company/topup,Islamabad,"PKR. 30,000 - 60,000/Month",45 views,Posted 4 hours ago,Null,"Fluent in English,Mathematical Knowledge,MS Excel,Data Collection,Data Research,Data Analytics,Data Comparison",Information Technology,Database Administration (DBA),1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Bachelors,Entry Level,Fresh,"Jan 27, 2025","Dec 26, 2024"
Rigger,https://www.rozee.pk/al-hadi-placement-services-rigger-islamabad-faisalabad-lahore-rawalpindi-abbottabad-attock-muzaffarabad-jobs-1560008?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560008&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 150,000 - 250,000/Month",64 views,Posted 4 hours ago,Null,"Coordination Skills,Communication Skills,Commercial Driving",Recruitment / Employment Firms,Architects & Construction,30 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Rawalpindi, Abbottabad, Attock, Muzaffarabad",No Preference,Certification,Experienced Professional,5 Years,"Jan 27, 2025","Dec 26, 2024"
Social Media Management Officer,https://www.rozee.pk/indus-design-management-social-media-management-officer-islamabad-jobs-1559946?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559946&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Indus Designs,//www.rozee.pk/company/indus-designs,Islamabad,"PKR. 50,000 - 60,000/Month",25 views,Posted 4 hours ago,Null,"Content Marketing Skills,Coordination Skills,Communication Skills",Architecture/Interior Design,Marketing,1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Bachelors,Entry Level,N/A,"Jan 26, 2025","Dec 26, 2024"
Marketplace Specialist,https://www.rozee.pk/caprican-homeware-solutions-marketplace-specialist-islamabad-karachi-lahore-peshawar-quetta-rawalpindi-jobs-1559948?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559948&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Caprican Homeware Solutions,//www.rozee.pk/company/caprican-homeware-solutions,Multiple Cities,"PKR. 60,000 - 100,000/Month",78 views,Posted 4 hours ago,Null,"Marketplace Handling,eBay Sales,Amazon FBA Knowledge,Amazon Operations Management,Marketing Strategies",E-Commerce / E- Business,Marketing,4 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Quetta, Rawalpindi",No Preference,Short Course,Entry Level,Fresh,"Jan 03, 2025","Dec 26, 2024"
Facebook Marketplace Handler,https://www.rozee.pk/zams-facebook-marketplace-handler-islamabad-jobs-1559176?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559176&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Zams,//www.rozee.pk/company/zams,Islamabad,"PKR. 20,000 - 70,000/Month",26 views,Posted 4 hours ago,Null,"Coordination Skills,Communication Skills,Posting Skills",E-Commerce / E- Business,Marketing,5 Posts,Hybrid Work Model,Part Time,Islamabad,No Preference,Non-Matriculation,Entry Level,Fresh,"Jan 02, 2025","Dec 26, 2024"
Spray Painter - Sand Blast,https://www.rozee.pk/al-hadi-placement-services-spray-painter-sand-blast-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-taxila-jobs-1559992?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559992&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,24 views,Posted 5 hours ago,Null,"Spray Painting,Cleanse Dust,Blasting Equipment",Recruitment / Employment Firms,Maintenance/Repair,20 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Taxila",Male,Intermediate/A-Level,Experienced Professional,4 Years,"Jan 27, 2025","Dec 26, 2024"
Logistics / Distribution Officer,https://www.rozee.pk/punjab-oil-mills-limited-logistics-distribution-officer-islamabad-jobs-1559042?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559042&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Punjab Oil Mills Limited,//www.rozee.pk/company/punjab-oil-mills-limited,Islamabad,"PKR. 70,000 - 80,000/Month",215 views,Posted 3 days ago,Null,"Communication Skills,Supply Management Skills,Coordination Skills",Fast Moving Consumer Goods (FMCG),Distribution & Logistics,1 Post,First Shift (Day),Full Time/Permanent,Islamabad,No Preference,Bachelors,Experienced Professional,3 Years,"Jan 24, 2025","Dec 23, 2024"
